sellerId;url;name;inn;ogrn;regNumber;fullName;status;error;parsedAt
"31358";"https://www.wildberries.ru/seller/31358";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:54.322Z"
"31336";"https://www.wildberries.ru/seller/31336";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:54.321Z"
"313381";"https://www.wildberries.ru/seller/313381";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:54.322Z"
"313616";"https://www.wildberries.ru/seller/313616";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:58.412Z"
"31417";"https://www.wildberries.ru/seller/31417";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:58.413Z"
"314213";"https://www.wildberries.ru/seller/314213";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:58.413Z"
"123116";"https://www.wildberries.ru/seller/123116";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:48.543Z"
"1231047";"https://www.wildberries.ru/seller/1231047";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:48.542Z"
"1231107";"https://www.wildberries.ru/seller/1231107";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:48.542Z"
"31443";"https://www.wildberries.ru/seller/31443";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:14:02.492Z"
"314434";"https://www.wildberries.ru/seller/314434";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:14:02.492Z"
"314495";"https://www.wildberries.ru/seller/314495";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:14:02.492Z"
"314642";"https://www.wildberries.ru/seller/314642";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:14:06.583Z"
"314615";"https://www.wildberries.ru/seller/314615";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:14:06.582Z"
